,title,manufacturer,price,unique_id
948,adobe cs3 flash professional upgrade,,205.99,948
949,adobe contribute cs3 upgrade,,82.99,949
950,quickbooks pro 2007 win,,192.26,950
951,adobe cs3 production premium upgrade,,822.99,951
952,phantom efx reel deal slots mystic forest,,17.24,952
953,intuit inc quicken home inventory manager,,29.78,953
954,aspyr sims 2 nightlife expansion pack,,35.99,954
955,topics entertainment 80542 instant immersion french 2.0 781735805428,,18.2,955
956,dreamcatcher interactive wanted wild willy west,,17.55,956
957,microsoft office outlook 2007,,109.95,957
958,adobe premiere pro cs3,,825.99,958
959,encore inc family tree maker version 16 collectors edition,,85.07,959
960,intuit quickbooks pro 2007 software for mac finance software,,189.95,960
961,adobe cs3 design premium,,1865.99,961
962,microsoft r18-00908 windows server 2003 client access license 20-pack ( per user ),microsoft,688.99,962
963,roxio ( r ) popcorn ( tm ) 2,,49.99,963
964,bias peak pro xt 5 software bundle music production software,,999.0,964
965,topics entertainment 80542 instant immersion french 2.0 781735805428,,18.2,965
966,gods : lands of infinity spec,,16.99,966
967,29180162 adobe photoshop elements 4.0 plus adobe premiere elements 2.0 complete package,,138.28,967
968,adobe indesign cs3 for mac academic,,192.99,968
969,adobe cs3 web standard academic,,389.99,969
970,adobe acrobat professional 7,,350.0,970
971,wg3605 watchguard mobile user vpn complete package 5 users cd win english t,,290.68,971
972,printmaster gold v 17.0 ( win 98 me 2000 xp ),,19.95,972
973,quickbooks ( r ) premier 2003,,499.99,973
974,microsoft windows server 2003 client additional license for devices 5 pack ( 823930 ),,158.39,974
975,adobe photoshop cs3 extended for mac academic,,295.99,975
976,quickbooks ( r ),,199.99,976
977,adobe photoshop elements 4.0 mac,,79.99,977
978,zoo tycoon for windows,,25.99,978
979,instant immersion italian audio ( audio book ),,19.95,979
980,adobe cs3 design premium upgrade,,619.99,980
981,diskeeper 2007 professional,,46.95,981
982,destineer inc 10307 age of mythology ( mac 8.6-9.x ( classic ) x v10 .1 or higher ),,17.97,982
983,motu dp5 software music production software,,499.95,983
984,6809a-g03-11 .0 scansoft paperport v. 11 complete package 5 users win english,,421.17,984
985,apple iwork '06 family pack software apple & mac software,,99.0,985
986,sony media software acid music studio 7 software music production software,,69.95,986
987,dja-00892 microsoft system center essentials 2007 license 1 server win english,,93.25,987
988,microsoft windows vista business 32-bit oem,,149.99,988
989,final-draft final draft av 2.5 screenwriting software mac/win screen writing software,,199.95,989
990,encore software 10072 mavis beacon typing 17 deluxe by broderbund,,33.97,990
991,fl37-p-k2 = cisco ios ipsec 3des product upgrade license upgrade from cisco ios plus,,1488.8,991
992,adobe photoshop cs3 for mac upgrade,,189.99,992
993,sony media software acid pro 5 music production software,,199.95,993
994,math success deluxe 2006,,12.9,994
995,microsoft office basic edition 2003 license and media,,124.95,995
996,re launch piano wizard premier w/49e keystation,,161.99,996
997,avanquest usa llc system care professional,,43.32,997
998,panda software bus sec 2006 3001-5k 2yr b2pbsa6si,,26.0,998
999,encore software 10450 encore high school advantage v. 2007 complete product training/wbt 1 user complete product standard pc,,25.97,999
1000,microsoft ( r ) project standard 2007,,349.95,1000
1001,onone software essentials for adobe photoshop elements version 2 full,,59.33,1001
1002,csdc pop-up stopper professional panicware,,26.14,1002
1003,encore inc 3d home architect landscape design deluxe v 9.0,,25.49,1003
1004,susteen inc datapilot cell phone data transfer suite universal,,67.94,1004
1005,laser checks for peachtree ( r ) accounting for windows 8.0-2005,,106.29,1005
1006,microsoft academic microsoft office project 2003 professional,,176.99,1006
1007,adobe soundbooth cs3 audio editing software windows music production software,,198.95,1007
1008,microsoft office visio standard 2007 upgrade ( pc ),,129.95,1008
1009,punch software 35100 punch ! home design suite professional complete product architectural standard 1 user ( s ) complete product pc,,59.97,1009
1010,instant immersion japanese ( audio book ) ( audio book ),,19.95,1010
1011,adobe audition 2.0 audio production software educational discount audio software for video,adobe-education-box,148.95,1011
1012,adobe photoshop cs3 extended for mac upgrade,,329.99,1012
1013,quickbooks ( r ),,103.99,1013
1014,aspyr prey,,47.99,1014
1015,t74-00004 microsoft windows small business server 2003 license 20 additional user cals,,1834.4,1015
1016,adobe after effects cs3 professional software for mac effects software,,998.95,1016
1017,topics entertainment 40248 instant immersion spanish audio book audio book,topics entertainment,23.61,1017
1018,aspyr media inc enemy territory : quake wars,,47.04,1018
1019,punch software 25100 punch ! master landscape and home design,punch software,45.99,1019
1020,adobe creative suite 3 ( cs3 ) design premium upgrade mac,,569.97,1020
1021,geometry ( win/mac ) ( jewel case ) ( 10158 ),,9.59,1021
1022,drive washer 2005,,24.99,1022
1023,cd374-esk9 = cisco ios enterprise services complete package cd,,1430.53,1023
1024,microsoft windows xp professional edition ( upgrade ),,199.99,1024
1025,production prem cs3 mac upgrad,adobe software,805.99,1025
1026,kaspersky ( r ) internet security 6.0,,76.99,1026
1027,adobe cs3 master collection,,2499.99,1027
1028,adobe cs3 design standard,,1243.99,1028
1029,rainbow fish and the whale,,6.95,1029
1030,adobe cs3 flash professional,,724.99,1030
1031,adobe 22011152 audition2 win retail ue 1u,,296.2,1031
1032,quickbooks pro 2007 win,,192.26,1032
1033,resumemaker premier,,12.95,1033
1034,sony media manager for psp ( 98598 ),sony-computer-entertainment,24.99,1034
1035,apple software m9953z/a remote desktop 2.2 10 client,apple software,294.99,1035
1036,adobe creative suite 3 design standard complete package 1 user academic windows,,369.0,1036
1037,sonicwall gms 1000n-incremental lic upg,sonic-systems-inc .,62920.89,1037
1038,sony media software vegas movie studio + dvd 8 platinum edition,,100.97,1038
1039,topics entertainment instant immersion spanish audio deluxe,,17.55,1039
1040,h & r block taxcut premium federal and state software for windows usb tax & finance software,,29.95,1040
1041,98741h mobile phonetools v. 4.0 complete package 1 user cd win,,18.59,1041
1042,punch software 26100 punch ! master landscape and home design ( small box ),punch software,45.99,1042
1043,adobe premiere pro cs3,,825.99,1043
1044,adobe cs3 design premium upsell,,1639.99,1044
1045,sony media software sound forge audio studio 8 software music production software,sony-pictures-digital-entertainment,69.95,1045
1046,instant immersion 33 languages,topics entertainment,43.99,1046
1047,topics entertainment instant immersion spanish advanced audio,,12.05,1047
1048,microsoft academic microsoft office project 2003 standard,,69.95,1048
1049,internet security suite 2007 home protection pack xl box,,61.06,1049
1050,microsoft microsoft office 2004 software suite mac education apple & mac software,,148.95,1050
1051,adobe cs3 web premium upgrade,,517.99,1051
1052,instant immersion translator deluxe 2.0,,22.9,1052
1053,webroot software 54210 desktop firewall,webroot software,26.99,1053
1054,punch software 26100 punch ! master landscape and home design ( small box ),punch software,45.99,1054
1055,symantec backup exec 11d for windows servers agent for lotus domino server complete package,,772.14,1055
1056,cakewalk sonar home studio 6 software music production software,,99.0,1056
1057,adobe cs3 flash professional academic,,239.99,1057
1058,microspot interiors ( ints3 .6 sb ),,95.95,1058
1059,microsoft excel 2004 spreadsheet software mac apple & mac software,,228.95,1059
1060,office mac 2004 microsoft 731-01002,,331.77,1060
1061,punch software 90500 home design studio mac,punch software,135.99,1061
1062,state standards grade 8,,9.49,1062
1063,microsoft ( r ) office word 2004 for mac full version,,231.29,1063
1064,microsoft ( r ) works suite 2006,,99.99,1064
1065,elementary school success deluxe 2006,,12.95,1065
1066,microsoft office and windows training professional,,29.99,1066
1067,clickart 950000 premier image pack ( dvd-rom ),,48.95,1067
1068,adobe cs3 design premium upgrade,,619.99,1068
1069,19500220 adobe creative suite 3 design premium product upgrade package 1 user upgra,,1687.48,1069
1070,encore inc 3d home architect home design deluxe version 9,,25.49,1070
1071,instant immersion spanish deluxe 2.0 topics,,39.99,1071
1072,encore software 11252 brain food games : cranium collection 2006 win 98 me 2000 xp,,18.97,1072
1073,adobe flash cs3 professional ( mac ),,699.0,1073
1074,adobe cs3 flash professional academic,,239.99,1074
1075,sibelius sibelius 4 software educational discount music production software,sibelius-software-ltd .,249.95,1075
1076,corel intervideo windvd 8 platinum software for windows authoring software,,69.95,1076
1077,marine aquarium & goldfish screen saver by encore software,,19.99,1077
1078,marine aquarium & goldfishscreen saver by encore software,,18.27,1078
1079,microsoft office onenote 2007 complete package 1 pc cd win english,,78.99,1079
1080,adobe cs3 web premium academic,,479.99,1080
1081,global software a0447jch dk smart steps 2nd grade win 95 98 me 2000 xp vista,,9.08,1081
1082,word mac 2004 upgrade microsoft d48-00488,,97.36,1082
1083,microsoft ( r ) word 2007,,109.99,1083
1084,adobe dreamweaver cs3 upgrade,,205.99,1084
1085,c8a-00066 microsoft dynamics crm professional v. 3.0 product upgrade license 20,,9676.92,1085
1086,punch software professional home design platinum version 10,,99.99,1086
1087,sega of america inc rome total war gold edition,sega-of-america-inc .,18.77,1087
1088,adobe after effects ( v7 .0 ) pro mac up pro-pro adobe 12070227,,185.32,1088
1089,adobe cs3 design premium academic,,575.99,1089
1090,microsoft office 2004 student/teacher,,145.99,1090
1091,punch software 84100 punch ! home design architectural series 4000 v. 10.0 architectural pc,,168.97,1091
1092,instant immersion italian 2.0,topics entertainment,20.99,1092
1093,apple appleworks 6.2.9 ( mac ),,79.99,1093
1094,netopia timbuktu pro for mac single license,,97.99,1094
1095,national geographic redshift planetarium,,17.9,1095
1096,final-draft scriptwriter 's suite 2.5 screenwriting software mac/win screen writing software,,279.95,1096
1097,iview mediapro 2.6 media management,,155.99,1097
1098,encore software 10731 the print shop 22 pro publisherdeluxe sb cs by the print shop,,81.97,1098
1099,topics entertainment reference success deluxe 2006,,22.9,1099
1100,encore software 11250 brain food games : cranium collection 2006 win 98 me 2000 xp,,18.97,1100
1101,geometry ( win/mac ) ( jewel case ) ( 10158 ),,9.59,1101
1102,adobe cs3 design premium upgrade,,619.99,1102
1103,902453-007-e rumba unix-hp edition upgrade license 1 user volume level e 1000-1999,,106.48,1103
1104,pinnacle studio v11 video editing software for windows consumer video editing software,,49.95,1104
1105,adobe indesign cs3 for mac upgrade,,205.99,1105
1106,punch software 25100 punch ! master landscape and home design,punch software,45.99,1106
1107,3d home architect landscape v. 8by encore software,,26.36,1107
1108,jumpstart advanced 3rd grade ( pc/mac ) knowledge adventure,,19.99,1108
1109,microsoft office 2004 student/teacher,,145.99,1109
1110,encore software 11141 fate sb cs by wild games,,17.97,1110
1111,punch software 20100 punch ! 5 in 1 home design,punch software,35.99,1111
1112,adobe premiere pro cs3 academic,,339.99,1112
1113,adobe premiere pro cs3,,825.99,1113
1114,microspot interiors version 3.6,,85.99,1114
1115,apple logic express 7.2,,299.99,1115
1116,total 3d home deluxe ( jewel case ) ( jce-th6 ),,9.59,1116
1117,adobe cs3 flash professional upgrade,,205.99,1117
1118,emc insignia retrospect desktop 6 upgrade,,49.99,1118
1119,versacheck ( r ) 2003 platinum,,89.99,1119
1120,intuit quickbooks pro 2007 for mac,,185.99,1120
1121,shrek the third for pc,,19.99,1121
1122,adobe creative suite 3 ( cs3 ) design suite standard upgrade ( upsell ) mac,,859.96,1122
1123,arti funaro electric guitar effects six cassette,,36.67,1123
1124,orgchart professional 1.3,,39.95,1124
1125,microsoft ( r ) frontpage 2002,,169.56,1125
1126,microsoft windows xp pro sp2 retail,,299.99,1126
1127,adobe pagemaker 7.0 for mac version upgrade,,79.99,1127
1128,microsoft windows vista home basic upgrade ( pc ),,99.99,1128
1129,punch software 35100 punch ! professional home design suite ( small box ),punch software,62.99,1129
1130,adobe premiere elements 3 and photoshop elements 5 software for windows consumer video editing software,,149.95,1130
1131,adventure workshop preschool-1st grade 8th edition win,,18.36,1131
1132,topics entertainment instant immersion spanish audio deluxe,,17.55,1132
1133,microsoft excel 2007 ( pc ),,229.95,1133
1134,adobe cs3 design standard upgrade,,413.99,1134
1135,backup exec 10d win adv disk v10 .1 e/f/g / s/i/j / c/k full pk,,309.99,1135
1136,quicken ( r ) 2004 deluxe,,59.99,1136
1137,adobe creative suite 3 ( cs3 ) design suite standard upgrade ( upsell ) mac,,859.96,1137
1138,individual software professor teaches microsoft office 2007,,29.99,1138
1139,topics entertainment instant immersion german 2.0,,17.55,1139
1140,pc-cillin internet security 2007 3-user ( win me 2000 xp ),,49.95,1140
1141,prosafe vpn client software single user netgear inc. vpn01l,,27.78,1141
1142,quickbooks ( r ),,103.99,1142
1143,topics entertainment instant immersion japanese crash course,,6.56,1143
1144,palo alto software mpd9 palo alto marketing plan v. 9.0 pro complete product business planning 1 user complete product standard pc,palo-alto-software,149.97,1144
1145,mcafee inc total protection 2007 3-user,,92.51,1145
1146,adobe dreamweaver cs3 complete package 1 user academic cd windows,,189.0,1146
1147,apple iwork '06 software apple & mac software,,79.0,1147
1148,microsoft ( r ) project standard 2007,,599.95,1148
1149,topics entertainment instant immersion italian deluxe 2.0 ( mass merchant box ),,31.06,1149
1150,quickbooks pro 2007 3 user,,409.52,1150
1151,instant immers spanish dlux 2,,36.11,1151
1152,emc insignia retrospect workgroup 6,,349.99,1152
1153,adobe production premium cs3 software suite for mac av production software,,1698.95,1153
1154,palo alto business plan pro 2007,,83.99,1154
1155,steinberg cubase 4 software educational discount music production software,,349.95,1155
1156,jumpstart phonics ( jc ),,9.9,1156
1157,system care ? professional,,49.99,1157
1158,sound studio 3 for mac,,79.99,1158
1159,webroot software 65210 spy sweeper 3 pc,webroot software,31.99,1159
1160,adobe illustrator cs3 upgrade from freehand for mac,,206.99,1160
1161,punch software 14100 punch ! home design suite professional architectural 1 user ( s ) pc,,59.97,1161
1162,microsoft windows vista ultimate upgrade,,239.95,1162
1163,encore software 13871 tlc reader rabbit 1st grade learning system 2008,,17.97,1163
1164,corel corporation ptr9engpcma ae painter ix win/mac,,89.99,1164
1165,adobe cs3 design premium upsell,,1639.99,1165
1166,instant immersion language lab deluxe edition,,14.9,1166
1167,encore inc 3d home architect landscape design deluxe v 9.0,,25.49,1167
1168,quickbooks ( r ) simple start 2007,,99.99,1168
1169,encore software 10636 3d home architect landscape v. 8by,,25.97,1169
1170,adobe pagemaker 7.0 for mac version upgrade,,79.99,1170
1171,adobe cs3 web standard upgrade,,413.99,1171
1172,microsoft office visio standard 2007 ( pc ),,249.95,1172
1173,microsoft ( r ) project 2002,,329.99,1173
1174,topics entertainment snap ! kakuro,,3.44,1174
1175,microsoft office 2004 student/teacher,,145.99,1175
1176,29270077 adobe creative suite 3 web standard product upgrade package 1 user upgrade,,843.15,1176
1177,microsoft visual basic . net standard 2003,,108.95,1177
1178,sibelius photoscore professional scanning software music production software,sibelius-software-ltd .,179.95,1178
1179,hal leonard allegro 2007 5-user labpack,,272.94,1179
1180,encore software 10561 marine aquarium & goldfish screen saver by,,17.97,1180
1181,me too software i transfer dvds 2 ipod,me-too-software,29.99,1181
1182,calendar creator deluxe 10,,49.87,1182
1183,instant immersion japanese ( audio book ) ( audio book ),,19.95,1183
1184,resume maker professional 12,,17.95,1184
1185,instant immersion language lab deluxe edition,,14.9,1185
1186,microsoft excel 2007 ( pc ),,229.95,1186
1187,freeverse burning monkey mahjong 3d,,24.99,1187
1188,adobe dreamweaver cs3 upgrade,,205.99,1188
1189,autodesk combustion 4.0 compositing software win compositing software,,889.0,1189
1190,scholastic brain play preschool to 1st grade topics,,19.99,1190
1191,microsoft windows vista business ( pc ),,299.99,1191
1192,adobe after effects professional 7 software for windows effects software,,999.0,1192
1193,middle school advantage premier edition ( 15 cd set ),,24.95,1193
1194,i spy spooky mansion deluxe i spy book and mini-cd,,17.9,1194
1195,adobe flash cs3 professional complete package 1 user academic cd windows,,229.0,1195
1196,coreldraw graphics suite x3 upgrade windows,,184.5,1196
1197,adobe cs3 design premium upgrade,,619.99,1197
1198,adobe creative suite 3 design standard complete package 1 user academic windows,,369.0,1198
1199,adobe dreamweaver cs3,,415.99,1199
1200,individual software inc total 3d home & landscape deluxe 9,,33.5,1200
1201,902453-006-g rumba unix-hp edition v. 7.3 upgrade license 1 user volume level g,,93.66,1201
1202,microspot macdraft pe personal edition,,85.99,1202
1203,family tree maker 11 collector 's edition,,34.9,1203
1204,instant immersion italian platinum ( win 95 98 me nt 2000 xp ),,129.99,1204
1205,microsoft academic microsoft office project 2003 professional,,176.99,1205
1206,19700045 adobe creative suite 3 web premium complete package 1 user cd mac univ,,1691.87,1206
1207,microsoft windows vista business ( pc ),,299.99,1207
1208,microsoft office 2004 software suite oem mac apple & mac software,,239.95,1208
1209,internet security suite 2007 home protection pack xl box,,61.06,1209
1210,cluefinders 3rd grade adventures with adapt,,9.95,1210
1211,punch software 84100 punch ! home design architectural series 4000 v. 10.0 architectural pc,,168.97,1211
1212,norton antivirus 2007 3 user pack,,49.95,1212
1213,sony media software acid music studio 7 software music production software,,69.95,1213
1214,adobe cs3 web premium upsell,,1434.99,1214
1215,microspot interiors ( ints3 .6 sb ),,95.95,1215
1216,29270055 adobe creative suite 3 web standard complete package 1 user cd win uni,,1056.98,1216
1217,individual software inc systemsuite 8 professional ( us pos ),,46.42,1217
1218,watchguard wg3900 high availability for firebox ii uk,,226.65,1218
1219,i copydvds 2 professional edition,me-too-software,27.9,1219
1220,the sky 6 professional edition astronomy software,,189.95,1220
1221,instant immersion translator deluxe 2.0,,22.9,1221
1222,emc insignia retrospect desktop 6.x,,89.99,1222
1223,now software nuw45e1k now up-to-date & contact for windows,now software,114.99,1223
1224,pinnacle mobile media organizer software for windows ipod software,,39.95,1224
1225,cross stitch design studio ( jewel case ) ( 8006 ),m-and-r-technologies,9.59,1225
1226,mobile media converter ( pc ) pinnacle,,24.99,1226
1227,adobe dreamweaver cs3 upgrade,,205.99,1227
1228,microsoft office 2004 for students and teachers ( mac ),,134.99,1228
1229,microsoft ( r ) windows vista ( tm ) home premium,,239.99,1229
1230,adobe photoshop elements 4.0 mac,,79.99,1230
1231,adobe photoshop cs3 extended for mac upgrade,,329.99,1231
1232,adobe photoshop cs3 for mac upgrade,,189.99,1232
1233,m109a-g00-4 .0 scansoft pdf converter professional v. 4.0 complete package 1 user w,,87.79,1233
